gene	TSP14__capillary endothelial cell	TSP14__CD4-positive, alpha-beta T cell	TSP14__CD8-positive, alpha-beta T cell	TSP14__endothelial cell	TSP14__endothelial cell of artery	TSP14__fibroblast	TSP14__macrophage	TSP14__mast cell	TSP14__natural killer cell	TSP14__neutrophil	TSP14__pericyte	TSP14__smooth muscle cell	TSP14__vein endothelial cell
BMP2K	0	0	0	0	0	0	99.2098180879869	380.946786747486	0	0	13.4476561841573	0	0
BMP4	0	0	0	196.881560444872	0	114.682871619242	0	0	0	0	22.4382314684017	0	345.814793393821
BMP5	0	0	0	0	0	0.0180688297125734	0	0	0	0	37.4848629096307	0	0
BMP6	139.699100083506	0	0.191004056451551	128.231964393293	261.536426250577	0	0	0	0	0	0	0	0
BMP8A	0	0	0	0	0	1.56688555770272	2.93484333414435	0	0	0	0.123837261465071	0	0
BMP8B	0	0	0	0.0289449485242832	0	0	0	0	0	0	11.1778950145297	0.0333937326911539	0
BMPER	0	0	0.131662924251827	17.5597796793452	0	93.9969115096956	0.96373608955313	0	0	96.4001476314004	0	0	0
BMPR1A	154.472016670472	0	0	83.1303264623999	0	97.7510808049459	1.76081383771457	1.89137338503305	0	0	17.8353029524183	45.6040481653304	280.098991220625
BMPR1B	0	0	0	0.0383167929711958	0	7.75717529533484	0	0	0	0	31.8196277654697	0	0
BMPR2	551.648211545475	64.2742172579717	1.06861595310774	330.423766014196	298.066661201068	198.322659186151	47.6470351713444	17.7503355702654	0	0	211.41359434216	209.636274693545	988.566715538352
BMS1	185.709262771997	187.400239087752	26.8089358519959	296.183273479956	391.33624096968	44.6670646576529	71.8892362091734	106.558996842364	377.131032961665	0	87.640078300088	106.984621464522	1.47410457489754
BMS1P1	0	43.9514039881819	1.73513109615531	6.21000389819159	338.733950413838	7.24255400929285	0	0	0	0	0.515336531160576	0.898650684420583	5.52658856641513
BMS1P4	9.72217310508294	0	21.4419241830787	0.25168144601493	0	2.67065184087297	16.7599203081934	0	0	0	0	16.1516085688413	0
BMX	0	0	0	113.00509051591	49.2918790784879	11.3410441263221	0	0	0	0	3.83093762842509	0	0
BNC2	0	0	0	50.5206858394419	249.120682008296	111.100255418072	0.731686458212794	121.850077176639	0	0	0	0	203.685349509274
BNIP1	0	54.379887496738	0	0	0	25.0787088962013	34.7573862910619	0	0	0	73.8044814559525	0	0
BNIP2	236.906632386107	199.366563941549	209.85119706829	318.369428577681	546.253669540439	167.512604765354	163.465161800438	574.687877718901	316.044903556042	0	229.077611392932	99.513313246919	317.003226931864
BNIP3	0	0	0	82.3524842232867	0	167.732475527544	41.6585526934318	219.413947403096	0	0	34.387694108036	108.634330403467	0
BNIP3L	0	86.4867119223661	50.4292364277719	126.849802916988	483.778787182166	301.52401113356	229.048585082788	315.319108027713	0	0	252.526724986733	204.853143265207	377.291728258421
BOC	0	0	0	0	0	205.781496592497	0	0	0	0	21.1351958514849	0	0
BOD1	0	20.8048379573989	63.3687517936702	20.8984220003321	142.767583917291	21.8075016035372	28.9064527433453	0	0	0	12.1008355275472	76.5508857197843	0
BOD1L1	357.055610767174	264.924118085488	192.00697430742	174.421741071644	318.35186365361	93.1747795939968	192.627581416238	23.0124925769805	469.732486922918	1137.88534285454	129.91800859959	126.660984079983	211.147344592671
BOK	0	0	0	28.7969284496302	0	1.92174285608977	0	0	0	0	2.54474649028575	0	0
BOLA1	0	56.7303588766561	73.7646866297576	58.6519564438954	0	36.6851787361962	32.9323630507732	0	18.8182657678686	0	35.0636178517473	72.3649132841691	0
BOLA2B	3.10405364362945	23.4359857925327	22.4612660666861	24.7850047674995	0.281608591025162	3.45391037092145	26.6185279557047	6.77750330593407	0	0	3.43587197191825	6.19409426510646	3.32011578819655
BOLA3	125.803396671733	104.092543431719	38.1714681775717	113.47539509836	65.8116641541438	45.2216396660593	23.8405055888058	0	0	0	74.9361900468928	130.211397286177	95.102173247002
BOP1	182.153357285125	0	9.31786416374117	0.254320964828673	0	8.78714477398478	2.06192163520771	0	0	0	47.4044403625573	15.9107439977842	0
BORA	0	0	0	0	0	7.38259567753399	28.6684323668535	0	0	0	22.1589442363675	0	0
BPGM	0	0	56.1144113167755	84.4486318419046	215.85123059285	18.5915001655176	40.287553321301	0	0	0	75.2769626312513	96.9460188860296	0
BPHL	0	0	0	0	0	12.1874356315103	0	0	192.077994109735	0	1.3516707352843	0	0
BPNT1	0	0	0	24.4629420680062	0	0.00988412120215961	1.1881444253219	0	1.25462577582587	0	0	95.152695559233	0
BPTF	212.694139239994	283.928840831587	87.9204897670729	216.771774833804	635.847264637326	150.997424110974	328.088590257979	443.262919206669	0	0	74.8943853381568	199.693387234852	68.1152604226445
BRAF	157.151123544143	83.9637796405639	18.7808191095913	113.879885608176	133.537298692674	14.3490444867196	48.6142796572046	196.07455411559	0	3247.6025701791	3.18732735712877	74.2262717604211	6.94588212601369
BRAP	183.099595031996	146.290768440062	103.057517968209	107.400507354946	0	38.1165391288461	20.2695287560251	221.014721215014	0	0	60.8654601867157	0	0
BRAT1	99.0717149767906	43.4766989142996	80.2133981984836	0	0	13.1961584226063	108.515960005568	0	0	0	1.11303861607873	28.9853846025641	346.10400345091
BRCA1	0	0.064297312222402	0	0.0347132952696777	0	0.0191529660463964	0	0	0	0	0	0.0862755988587443	0
BRCA2	0	0.116998158555118	0.12623298705655	32.3985038125164	0	2.17718212086966	30.9547042352129	0	0	0	0	48.9932677610503	0
BRCC3	73.612632884156	110.341055545564	0	0	0	34.2834325366081	92.7704052053954	0	0	0	37.5073929155226	141.256834625764	0
BRD1	93.0395260344562	59.4874394553345	78.4341602128199	0	0	76.2329176254913	0.883562492030469	0	112.219315299789	0	33.3535998313264	44.9506289462226	0
BRD2	46.5561677785606	186.70944486168	214.292496949568	232.828005633085	67.8512203170607	110.951061972581	483.735138519107	368.287499193431	0	0	153.190370055116	9.8448860201358	291.680650346027
BRD3	412.735846482396	271.980649808611	98.3945140009519	291.068646969276	472.776556691801	118.625674675105	47.2478221065508	275.118336406794	0	0	201.094699872462	202.717160267297	32.9476308242464
BRD4	6.67099684354041	64.294137223542	152.655632647743	89.8449093536143	27.2906480238426	96.416721822227	198.590861783782	17.1311670533323	150.716674626458	2078.7257493982	156.928607550094	162.673766623804	0
BRD7	0	124.44209396533	45.5420375724512	89.0675639651013	333.353107806362	54.3349575572452	62.1800630834361	161.258318937081	0	0	20.5127231327352	58.8359971646065	0
BRD7P3	0	0.243128513045271	0	0.0207294647005341	0	0.00988412120215961	0	0	0	0	0	0.102630026026908	0
BRD8	18.1174990983869	95.8815901690808	0	137.670988216885	15.2163610029884	120.434628832195	39.9146226748477	222.058359074545	0	0	57.1474565695194	31.0707183919659	168.109007458771
BRD9	0	106.35380119904	101.865888513173	17.0474527744028	12.6869529294575	16.6486297203	205.040158121906	0.136130058930655	0	0	53.2978374184263	0.553828293095768	0
BRDT	0	13.5828004554303	0	0	0	0.0482056448380939	0	0	0	0	0	0	0
BRF1	16.7175232512091	0	8.97077495088253	18.4282626987779	211.032617459532	9.83243327132474	101.08946179548	0.136130058930655	0	0	0	0	17.6915768547103
BRF2	0	20.5247183888254	0	23.4833330884319	0	12.2907020903353	0	0	0	0	15.8793767521024	71.0684001564646	0
BRI3	270.789613120943	0.153141032889618	0	139.868109333841	69.6280165356272	109.579188361339	318.990570913285	103.570144995222	0	0	43.0616403251668	89.8614774719989	208.003866179342
BRI3BP	0	79.3507653703045	0	0	0	34.0512048213714	11.7571046525029	0	13.8742236639668	0	0.193636680869447	12.1825083448349	0
BRIP1	0	0	0	0	0	15.3619462044417	0	0	0	0	0	0	0
BRIX1	62.9682355355919	117.19030716918	15.5086877663011	148.392121114393	0	139.181139202476	74.3000562466091	199.244356101114	0	0	130.073677860645	43.1056282032728	0
BRK1	432.260265341328	254.339628278455	499.13659123995	429.748043164396	188.874542972873	496.724325512554	235.504286733569	124.709565547657	357.641253005295	0	574.165831459675	471.862341512576	390.156890710415
BRMS1	0	0	196.681995586035	18.7070165876175	219.966455567446	31.5623689130532	43.8675160243559	0	0	0	40.9880667232682	63.0927335817406	0
BRMS1L	0	59.7401875798141	87.039316744173	33.330098687955	0	19.7314555340011	11.7897623304222	0	0	0	15.0442304401826	25.9348402779631	124.570324974864
BROX	236.737698374344	82.4626751199922	86.8169747767763	174.772690605886	0	112.252310741183	42.7127627724064	116.737442126377	0	0	63.5259209993653	32.0470578825336	0
BRPF1	0	1.34264438212432	122.315180678248	5.04500029266705	0	8.56752740712607	12.6518909673373	0	0	0	0.111803975891382	0	0
BRPF3	0	61.1759532797675	77.8745951966678	0	0	19.4750185414815	9.78942946940101	0	0	0	21.4635895409219	13.4769208059182	0
BRWD1	160.979603540793	147.387350876159	78.9131932674587	183.235632645548	0	117.113928675234	69.2093768114844	313.304847276772	12.0169554642913	0	134.847908657306	60.261716548594	376.773506258013
BRWD3	0	0	118.272522065105	13.5365088758873	0	33.1928335736636	48.9329422588794	0	1.81273567584689	0	0.571611701787542	0	4.05052760303543
BSCL2	0	46.9033025118111	0	32.2250436562816	0.730236835087712	41.8600970687748	37.873309436884	30.7818407335377	0	96.4001476314004	10.9842262826059	55.3681882227266	0
BSDC1	282.20271204328	52.0584710720708	11.6271197491615	56.3846319637207	258.076079906516	41.9229423864946	159.361953574329	161.550378809558	0	0	34.095248268481	0.586765016353715	0
BSG	207.36266474114	38.6907294354173	157.878911302605	293.277474684884	373.841104455464	239.507986499015	107.08494664053	73.8232914347743	190.914808617424	0	212.588556773701	293.183883281238	598.315420044917
BST1	0	0	79.4380856829751	0	0	53.4333254767491	118.151816444023	0	0	0	13.3753174256997	0	0
BST2	758.487802693136	70.590503779934	213.495108288899	319.893976197726	665.374205953086	80.4920751880389	205.107447764605	413.02503998562	0	0	325.168446036093	82.9716037656185	0
BTAF1	0	49.7490701751479	72.9755353790372	16.3189007765325	15.706037740306	31.8641132266643	95.5842548481565	21.4745751289212	128.937776854438	0	69.3014976722256	0	0
BTBD1	2.70850968295768	100.579331855097	88.8863892190666	0.126658160542612	11.0889682217387	3.95021349358198	42.789672204968	148.914027479184	0	0	4.19236040076763	16.6656010001682	0
BTBD10	0	45.7295195696146	0	85.5240013810639	245.885365975551	37.4207413731524	26.6648984523347	251.876957777579	0	0	37.0970711927876	28.5137010211688	0
BTBD19	0	0	0	29.6857882585606	248.58033976376	37.0807641587606	0	0	0	0	17.0221735938505	0	0
BTBD2	0	66.5777537101768	0	40.1633411844093	0	9.83905214343108	9.6894528971204	32.9920593733741	0	0	5.91842751534377	0	173.326177318694
BTBD3	70.5820810817183	0	0	37.7989865139194	0	0.0656790479304416	1.49629666426071	0	0	0	33.710403481122	1.38581612795055	1.85127779502408
BTBD6	0	0	0	0	0	60.7233881626974	0	0	0	0	55.2556642934024	24.6051386521876	0
BTBD7	0	72.4576793179509	62.4919485989897	79.9477616245054	48.4839259367827	80.4830140775782	62.5839706393421	259.707495651984	0	0	86.0385067897747	64.6682589794343	0
BTBD8	0	0	49.6784204882493	5.04500029266705	0	0.0127242845621105	0	0	0	0	30.0142008261647	0	0
BTBD9	0	0	16.5776924638673	2.20300007210869	0	1.36988844094022	0	0.113519228042426	0	0	12.087596085382	24.3873407230848	0
BTD	0	95.7758487569386	4.78464409460175	39.7481855398632	0.548048522083386	11.9578685672533	123.447435029676	80.000219644135	0	0	72.4553650247358	73.0012169023561	640.32554848886
BTF3	407.606678235666	801.256379318834	893.171033238016	872.96302961427	277.432729140331	636.514247391766	460.301016459113	530.983895546078	1072.67716772161	0	712.864068633323	704.243322099551	548.114170214678
BTF3L4	0	74.0290459840582	140.035401618249	123.796181900269	173.88779373664	132.850116462339	135.582557312941	613.219384313242	93.4218296971685	0	148.859328041303	102.180493542692	0
BTG1	569.251342852217	1456.62457267757	1377.40643079824	276.942100944998	215.05351835154	141.990837604278	469.080283844314	542.8743037402	943.881703514019	3772.00306652277	455.767242716074	184.832052610396	349.700423961494
BTG2	14.7445190905098	954.169815058985	586.923697108215	459.900561638529	795.364919140476	742.145736297589	527.858055015577	582.164213633832	270.308389546999	923.794375956548	703.687922457452	534.524285846177	0
BTG3	389.311021121192	0	62.6871720934688	64.2630993636315	17.4282607396613	71.4491104666809	157.122499793106	17.147485898707	216.029338515065	0	22.0727363267933	79.1729550899804	0
BTK	0	0	0	0.0531408333946636	0	0.00858032753995982	34.9279475254957	669.916221334691	0	0	0	0	0
BTLA	0	35.4883984299921	3.06687001288509	0	0	0	0	0	0	0	0	0	0
BTN2A1	0	0	0	86.2193010610248	214.825793066437	22.2068215282374	100.693438364015	0	355.659454942605	0	67.5482806043672	10.8698063509755	0
BTN2A2	0	0.184058112772633	5.86605002414866	0.618374046418655	1.40219486200539	18.271310008199	0.754325842457267	0	2.12835490086633	0	0.231859095101667	42.3770376718294	0
BTN2A3P	0	0	0	34.3329965043099	0	21.5338590811181	17.6854869853514	69.6192165530218	0.713456118395876	0	0.0512423302417545	56.2025905526058	0
BTN3A1	2.71964067244442	83.4893414625205	136.900974912357	105.188594877324	0	28.9176422053369	15.0329518460344	9.03599912523447	0.71115392796718	0	37.308953054213	0	398.00855660032
BTN3A2	172.985318830775	277.383374410097	382.044715889541	194.287016222144	0	68.3883007635347	49.7167804241293	129.479900871889	348.518382640202	0	141.245094202299	40.2762807677494	1.47410457489754
BTN3A3	0	11.3236080111788	190.92788722438	3.14373064008692	0	53.7149366534379	5.26479835291318	0.565980287222011	0	0	19.0808889396667	0.43073329818177	0
BTNL9	637.486433036151	0	0	327.796281483905	220.287157448243	0.0191529660463964	0	0	0	0	0.0485130415572873	0.166264965569469	0
BTRC	53.0961671782308	0	0	0.0293961066139599	211.698275985219	17.4021536708318	27.0896440109995	0	242.604021357471	0	21.2513927071861	0	0
BUB1	0	0.949847462091063	35.0457385648563	0	0	0	0	0.113519228042426	0	0	0.0408835944260724	0	0
BUB3	296.406020453159	596.377280738672	634.182244917261	130.99167521191	0	207.021669224951	70.7489943863897	103.860617585783	575.293207575246	0	167.983283228634	136.989963636613	698.744031666657
BUD13	0	0	0	0.16099733914009	0	28.5167948334943	3.74220805049652	0	0	0	24.0160200358323	0	1.48238608384205
BUD31	141.336619952133	234.879699499693	352.591223844031	104.23152679693	190.417415466623	181.899378755645	165.052324947317	367.585126945762	54.8751269235655	0	238.30655355034	194.719588520892	0
BVES	0	0	0	0	0	10.9384501740943	9.67198604827987	0	0	0	59.6837884796757	35.7479543512483	0
BYSL	0	0	0.206827942197361	2.24356141724088	0	28.4492402146389	37.0043547442222	0	0	0	20.2110414047817	0	0
BZW1	318.728836398976	262.167493259858	404.683370025204	211.427042170808	146.099406961393	266.99391258868	79.6798014112903	379.472122483765	117.954011206281	0	135.006156142885	280.685303448491	115.907983118429
BZW2	0	68.4692312970148	7.00656440673035	193.25008325244	0	84.4077806004967	13.4075231169113	0	0	0	94.3865208855808	54.0262971355524	0
C10ORF55	0	0	0	0	0	0.0356340787859483	0	0.244699348319171	0	0	0.327848585842644	0.10004946135315	0
C10ORF88	0	0	0	1.33454071222835	0	29.5648478817611	0	0	0	0	26.3831633852157	0	0
C11ORF21	0	14.3553083906511	0	0.0163735932329474	0	0	8.35641857645548	41.3273449605417	532.732910339273	0	0	0	0
C11ORF24	0	0	0	1.17941537824758	0	108.704038254827	32.4989976683224	0	0	0	61.4124479589465	54.3363107688737	0
C11ORF54	40.5821988859859	0	0	159.867206609475	0	61.9994843656558	0.883296021406956	0	0	0	62.6141280080391	61.3050205098671	0
C11ORF58	377.525023687	550.934194602907	598.830808492946	391.206432838077	563.627896055646	529.777477071639	278.657781098158	410.97347810966	568.549099399279	0	565.790724796115	801.183873148733	442.63369753392
C11ORF80	0	0.0664991563312286	0	4.92185232246621	0	12.8683864516156	0	0	0	0	22.0488865716022	1.2118633837743	0
C11ORF96	88.2307105670883	0	0	183.993147928096	173.21809275027	198.926389089227	20.2567762333284	0.113519228042426	0	0	550.902466805822	453.482169803923	0
C12ORF29	219.726147030268	56.8476961959389	0	41.1255692653076	206.604586877338	37.2400622999311	9.46557369587546	0.862362328355234	0	0	46.1726712077925	196.223269085597	0
C12ORF4	0	126.530474748907	19.9895238102722	0	0	20.0364557941907	9.7223431858622	6.1692251302242	0	0	37.0432653673671	37.4076335727862	0
C12ORF43	98.554962417286	58.0348518675393	78.628932536723	42.3251144864748	0	35.9399717602488	18.8603098830361	49.2154424390534	0	0	19.2678684280002	0	0
C12ORF57	324.444920785962	140.465864536296	113.927040031455	122.762943517543	101.731218044226	259.597440241218	83.8474981328896	0	164.625506711092	0	289.071904006792	295.868675098018	92.3025692773549
C12ORF60	0	42.6375880816573	0	0	0	10.4281026741509	1.76081383771457	0	0	0	0.358737553857879	0.137140214706807	0
C12ORF71	0.533271818483048	0	0	0	0	0.0592576905407911	0	0	0	0	0	0	0
C12ORF75	0	184.776850415668	569.353998873804	17.6525399119425	0	28.4268746045772	0	0	724.500839195427	0	359.979178711874	503.682728311235	0
C12ORF76	0	21.8763139321636	0	19.4250840027175	285.761545632792	34.8166823101486	70.4169659788764	9.61218246061018	0	0	16.3373629882963	84.4873873236047	228.572057203295
C14ORF119	0	90.1904923429833	0	220.706212151001	0	182.227280699836	66.0879803991261	0	0	0	169.724272937071	162.74357691285	317.844835529426
C14ORF28	0	47.7279789916844	0	0	0	39.0798326179541	0	0	0	0	26.5965120537192	66.7032606948652	0
C14ORF39	5.08233517848757	7.12832800754535	1.8719841845605	3.37840264239836	0.365613618977439	0.741859838494707	0.336946493524887	2.67280020851002	8.51727337956587	0	1.81632017358682	0	0.371623424052406
C15ORF39	0	13.896426347399	0	0.0880133870263807	0	3.88533917891183	19.7503418009563	63.4984844726022	0	0	29.0058507340642	41.111241071305	0
C15ORF40	142.25487476454	99.027109983254	82.5911721228747	93.1972300012	0	40.8035119743433	15.7229588927142	5.68311290079218	0	0	54.2663976583324	49.6975658378138	0
C15ORF61	112.535961958924	20.6159807482676	51.6105088224175	103.136765149269	0	119.234118203023	43.6391687318516	84.7973617789998	0	0	13.7755903180349	121.957888304231	0
C16ORF46	0	0	0	1.69681873590012	9.87985475678961	3.1520924888105	0	0	0	0	0	0	0
C16ORF54	0	711.663770905019	462.492233309983	0	0	0	101.211693673671	217.231434769097	344.92269619203	0	0	0	0
C16ORF74	101.783674851927	0	0	25.8637221333223	0	0	0	0	0.71115392796718	0	14.6614720350638	0	0
C16ORF86	66.6391819752603	0	0	0	0	21.8244721466079	0	0	0	0	0	0	0
C16ORF87	177.309200407934	64.4977169137484	36.8439172020556	0	0	24.2487474709287	6.25721108934111	0	0	0	20.7623332094142	2.4074453296444	0
C17ORF100	0	0	4.42995592072255	10.8296129803312	0	18.849389529934	0	0	0	0	0	0	0
C17ORF107	0	0	0	4.82843997345616	0	5.53776891725313	0	106.096304163956	0	0	0	1.10384944583811	0
C17ORF49	3.11093122707769	1.11422028393203	13.4518635368741	11.3535404595558	6.95331534582823	4.87735399376446	30.3546103875221	111.689091993698	12.2618717513091	0	4.56105793761724	2.73649212155284	8.37806294280068
C17ORF58	0	0	11.4263346551305	76.6708497374092	34.6709725340044	152.509485020711	0	0	0	0	38.7205017578761	0	0
C17ORF67	0	0	0	8.0655813359589	0	7.7139073218819	0.542876393853042	0	0	0	6.43102049981406	0	291.851382400425
C17ORF75	0	49.6815522328858	64.8485345316181	25.944680685442	195.814100477513	12.527798363184	0	0	0	0	29.8917682728598	38.980081722766	0
C17ORF78	0	0	0	0	0	3.52174111731612	0	0	0	0	0	6.84242559844865	0
C17ORF80	0	49.1526030475476	0	7.53048166822249	0	22.5708576597868	0	0	0	0	13.263775042973	0	0
C18ORF21	0	0	69.3312972725769	9.49714528850895	0	37.4069623665542	2.41480487520337	0	0	0	12.4292928477541	0	0
C18ORF25	0	90.4177169930229	74.0390777913291	24.6410276667337	215.624852794641	40.9057334722244	59.7489247611344	0	202.350952166012	0	50.0987843244445	62.4976294784004	312.50192653297
C18ORF32	124.681177359234	67.4197886633154	49.4728966843959	48.7855327137785	0	32.4488182370849	14.5416064629841	229.488584449826	79.572416291104	0	49.6943172217028	59.1100629496341	80.4481405873974
C18ORF54	0	47.7193522774709	0	132.992321047297	0	14.8038819659058	68.1427081289144	0	280.40880926152	0	11.8338620278128	0	0
C19ORF12	0	49.7046471973161	0	0	0	34.2130143146695	0	65.8732312321219	0	0	23.9356213798694	0	331.724347245785
C19ORF18	0	0	0	3.10331997672902	14.231752329466	0.259326013748757	0	0	0	0	2.50963291049625	26.1271046805807	0
C19ORF25	0	2.07687055130483	0	14.3891630632809	0	21.0430567596951	1.56294457357077	0	0	0	14.1003888689795	0	0
C19ORF44	0	1.67852897731118	7.83142736918644	30.3512885844114	0	14.866873831029	4.73447372719688	0	0	269.671792526011	0.38586052298029	0	2.57263076791785
C19ORF53	202.838549721817	210.159706322226	121.435823687855	208.055597359151	374.705517298032	191.372667381772	72.3095533466416	331.479225210799	184.105967078199	0	199.277360074707	193.858213479006	242.055872275931
C1D	216.709275773568	0.0653799818049269	3.02119707909461	54.2169168608164	0	31.9037680237709	73.8071535130651	0	144.204271590026	0	9.49323927626453	28.190132238827	0
C1GALT1	0	92.783684349075	153.656496684349	32.4126995439517	0	70.7428684603222	51.9489489385766	0	0	0	72.0710378854724	0	5.86500761880573
C1GALT1C1	189.729477689974	61.218418214365	95.1081761758672	157.189038438177	1.12292011828082	223.436092807313	51.5576578651016	0	0	0	95.2205128882028	66.2020253626971	0
C1ORF109	0	74.692839961715	0	32.0100435366787	0	39.5628266552655	0	0	0	0	5.18898558085831	63.2804202604864	0
C1ORF112	0	0.0981679400565058	0	0.772757949176345	13.9555175161746	0.353849416491105	87.572748834392	0	0	0	10.3434964819896	0	0
C1ORF115	120.42334172584	0	0	213.657291984512	0	0	0	0	0	0	0	0	0
C1ORF122	0	52.9635869405553	0	7.64173967824089	7.40417098572673	101.719836704986	1.89076154310946	0	0	0	47.7408120543423	137.815903789597	0
C1ORF131	0	158.177038883406	39.0742094240405	117.217718180982	0.182930778282977	100.089376630123	88.5506525459004	0	0	0	0.0730754613699037	47.965654202666	0
C1ORF159	0	30.8217200298835	0	22.6445575944715	0	0	0	0	0	0	0	0.172603841542015	0
C1ORF162	0	64.0058314213266	0	0	0	17.4483124998131	760.89826204787	692.163644028335	0	0	0.641417012929861	0	0
C1ORF174	28.2338481095679	55.4139850165712	176.197781683365	69.593107947813	42.8254242223686	49.642315919972	38.5525891376058	0	42.4181105295177	0	45.2104714524997	21.8873795939903	12.5457729935253
C1ORF198	8.02223056450213	40.6901610809898	0	56.0991853789982	160.760576414272	56.3255894848533	0	0	0	0	347.043226213262	260.683890139744	0
C1ORF21	0.370044252540324	0	0	33.7630832839506	0	158.939062560152	0.0719492722410048	40.626401266597	176.926105134	0	98.5793926892018	5.130407733976	0
C1ORF35	0	91.4070754692611	143.069367675907	21.7142935688549	0	50.4550917961042	48.4344218036718	0	0	0	54.5587423956642	68.9662076273148	0
C1ORF43	377.280432111686	16.4918905999909	144.752546054614	316.439607612379	606.741817222043	236.410446330251	251.47690856513	0	374.623559688397	0	350.908131596281	468.752057891447	789.983241536973
C1ORF50	0	0.0981679400565058	36.5144208041064	2.78184492136825	0	30.4760300444741	15.8726132026641	6.3704527950789	0	0	8.11091995587305	0	0
C1ORF52	0	73.4345368996923	166.845546266882	43.0274542141221	0	78.4854894431985	64.1237112315127	256.711897856701	0	0	44.9927776272635	57.9735407626147	26.1228077678629
C1ORF54	112.190839100536	0	0	64.7958468282436	0	102.534546915128	30.7445152126933	0	0	0	102.145894389424	67.0748447142628	0
C1ORF56	0	0	0	0.0211378877237025	240.118122068783	35.1484166294392	2.73210527103664	114.633499947202	254.02933403205	0	0.219371320863096	0	186.267466180825
C1QA	0	23.2702254103288	0	0	0	0	1397.67859127539	0	0	0	0	0	0
C1QB	0	12.6179151914997	0	0	0	0	1383.57291272063	0	0	0	0	0	0
C1QBP	297.652401082279	239.377551847319	151.493147960645	255.540348584521	180.172472610745	273.856064849023	141.269863873051	245.921476030114	263.911876862455	0	397.220783545336	319.760650148211	203.757504892687
C1QC	0	0	0	0	0	2.52897450183705	1173.79480192724	0	0	0	0	0	0
